Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
5754398375,"Aug 7, 2021, 3:42:09 PM",Morning Run,Run,,2217,7.53,,,false,,,activities/6120205888.gpx.gz,,,2217.0,2012.0,7534.0,5.099999904632568,3.744532823562622,47.599998474121094,73.5999984741211,-18.0,50.20000076293945,6.400000095367432,-0.3451021909713745,,,85.0,80.84040069580078,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7528.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3982858657836914,,,,,,,,,,,,,""
5760041549,"Aug 8, 2021, 4:36:54 PM",Morning Run,Run,,1875,6.63,,,false,,,activities/6126132900.gpx.gz,,,1875.0,1838.0,6637.2998046875,13.100000381469727,3.6111533641815186,10.910714149475098,10.910714149475098,4.0,15.0,13.399999618530273,0.0,,,84.0,79.75653839111328,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6641.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,3.539893388748169,,,,,,,,,,,,,""
5772920931,"Aug 11, 2021, 2:13:06 AM",Evening Run,Run,,2771,9.78,,,false,,,activities/6139613346.gpx.gz,,,2771.0,2731.0,9780.900390625,4.599999904632568,3.581435441970825,31.600000381469727,30.600000381469727,0.20000000298023224,20.399999618530273,13.600000381469727,0.01022400800138712,,,85.0,81.5,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9815.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5297365188598633,,,,,,,,,,,,,""
5778157528,"Aug 11, 2021, 11:42:53 PM",Afternoon Run,Run,,1606,5.14,,,false,,,activities/6145062368.gpx.gz,,,1606.0,1345.0,5143.5,5.800000190734863,3.8241636753082275,19.799999237060547,31.0,-2.5999999046325684,21.799999237060547,6.900000095367432,-0.21775056421756744,,,88.0,81.39895629882812,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5132.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2026774883270264,,,,,,,,,,,,,""
5783344543,"Aug 12, 2021, 10:52:23 PM",Afternoon Run,Run,,2395,8.13,,,false,,,activities/6150478968.gpx.gz,,,2395.0,2230.0,8130.2998046875,5.0,3.645874500274658,45.400001525878906,60.20000076293945,-6.0,40.0,6.599999904632568,-0.18203510344028473,,,86.0,81.1082534790039,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3946971893310547,,,,,,,,,,,,,""
5794285386,"Aug 15, 2021, 2:40:03 AM",Evening Run,Run,Neel didn't make it. he will be sorely missed. RIP Nelton.,1125,5.44,,,false,,,activities/6161993069.gpx.gz,,,1125.0,1125.0,5446.7001953125,6.400000095367432,4.841511249542236,5.52571439743042,18.125713348388672,14.800000190734863,29.100000381469727,2.299999952316284,-0.23133273422718048,,,90.0,82.2962646484375,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5434.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,4.841511249542236,,,,,,,,,,,,,media/9c74916f-03ac-4ce0-a3d7-dcc4ac0756a7.jpg
5794333160,"Aug 15, 2021, 3:05:23 AM",Evening Run,Run,,606,1.67,,,false,,,activities/5794333160.json,,,606.0,539.0,1678.3729248046875,5.099999904632568,3.1138644218444824,2.299999952316284,3.4000000953674316,17.399999618530273,21.0,1.5,-0.06553860753774643,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1678.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76959228515625,,,,,,,,,,,,,""
5794333291,"Aug 15, 2021, 2:23:37 AM",Evening Run,Run,,387,1.33,,,false,,,activities/5794333291.json,,,387.0,387.0,1330.3626708984375,4.5,3.4376296997070312,7.910714149475098,-0.7892857193946838,20.299999237060547,29.0,3.5999999046325684,0.6539386510848999,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4376296997070312,,,,,,,,,,,,,""
5799702027,"Aug 15, 2021, 11:34:33 PM",Afternoon Run,Run,,2743,8.22,,,false,,,activities/6167674170.gpx.gz,,,2743.0,2428.0,8224.2998046875,4.300000190734863,3.3872735500335693,40.0,39.79999923706055,8.399999618530273,20.799999237060547,14.100000381469727,0.0024318178184330463,,,87.0,81.34297180175781,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8304.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.998286485671997,,,,,,,,,,,,,""
5809001910,"Aug 16, 2021, 8:22:25 PM",Afternoon Run,Run,,2152,7.26,,,false,,,activities/6177396330.gpx.gz,,,2152.0,1937.0,7264.0,4.800000190734863,3.750128984451294,16.399999618530273,38.400001525878906,-23.399999618530273,8.399999618530273,12.300000190734863,-0.3028634488582611,,,86.0,81.64141082763672,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7259.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,3.375464677810669,,,,,,,,,,,,,""
5814309071,"Aug 17, 2021, 6:33:58 PM",Lunch Run,Run,watch died,1504,5.15,,,false,,,,,,1504.0,1504.0,5149.90087890625,,3.424136161804199,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.424136161804199,,,,,,,,,,,,,""
5815940921,"Aug 19, 2021, 1:07:12 AM",Evening Run,Run,,272,0.73,,,false,,,activities/6184639071.gpx.gz,,,272.0,257.0,733.7000122070312,3.4000000953674316,2.8548638820648193,3.4000000953674316,0.20000000298023224,3.0,6.400000095367432,7.400000095367432,0.4361455738544464,,,82.0,80.36576080322266,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,742.2999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6974265575408936,,,,,,,,,,,,,""
5821207419,"Aug 19, 2021, 11:08:44 PM",Afternoon Run,Run,,4127,13.02,,,false,,,activities/6190146282.gpx.gz,,,4127.0,3536.0,13022.7998046875,4.800000190734863,3.6829185485839844,195.0,231.1999969482422,-23.799999237060547,114.80000305175781,41.5,-0.277974009513855,,,88.0,81.99886322021484,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,13557.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,3.155512571334839,,,,,,,,,,,,,""
5824859678,"Aug 20, 2021, 5:45:23 PM",Morning Run,Run,,2448,6.34,,,false,,,activities/6193973596.gpx.gz,,,2448.0,1897.0,6342.5,6.099999904632568,3.3434369564056396,14.800000190734863,35.599998474121094,-23.600000381469727,6.199999809265137,17.399999618530273,-0.32794639468193054,,,83.0,79.4561767578125,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6336.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,2.590890407562256,,,,,,,,,,,,,""
5828617557,"Aug 21, 2021, 12:56:16 PM",Airport Run,Run,Run to make sure that I don't miss my connection because my flight was an hour and a half delayed,149,0.46,,,false,,,activities/6197909729.tcx.gz,,,149.0,149.0,461.20001220703125,4.900000095367432,3.095302104949951,3.0,1.399999976158142,-58.0,-55.0,16.0,0.34692108631134033,,,113.0,80.50892639160156,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,461.29998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,3.095302104949951,,,,,,,,,,,,,""
5830916651,"Aug 21, 2021, 7:30:16 PM",Afternoon Run,Run,,2063,6.93,,,false,,,activities/6200315537.gpx.gz,,,2063.0,1951.0,6929.7001953125,5.900000095367432,3.551870822906494,77.93142700195312,78.93142700195312,277.79998779296875,319.1000061035156,15.600000381469727,-0.014430639334022999,,,84.0,81.13762664794922,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7118.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3590402603149414,,,,,,,,,,,,,""
