Reaction Date,Reaction Type,Parent Type,Parent ID
"Dec 23, 2023, 9:57:12 PM",Kudos,Activity,10426734498
"Dec 23, 2023, 10:45:14 PM",Kudos,Activity,10427053028
"Dec 23, 2023, 10:45:18 PM",Kudos,Activity,10427019035
"Dec 25, 2023, 8:56:35 PM",Kudos,Activity,10431257590
"Dec 25, 2023, 8:56:52 PM",Kudos,Activity,10435837792
"Dec 26, 2023, 1:02:41 AM",Kudos,Activity,10436545281
"Dec 26, 2023, 1:02:53 AM",Kudos,Activity,10436489880
"Dec 26, 2023, 1:02:55 AM",Kudos,Activity,10436447669
"Dec 26, 2023, 1:03:50 AM",Kudos,Activity,10436108395
"Dec 26, 2023, 1:04:03 AM",Kudos,Activity,10436128141
"Dec 26, 2023, 1:04:05 AM",Kudos,Activity,10436312753
"Dec 26, 2023, 1:04:26 AM",Kudos,Activity,10436244960
"Dec 26, 2023, 1:04:28 AM",Kudos,Activity,10436166320
"Dec 26, 2023, 1:04:49 AM",Kudos,Activity,10436038607
"Dec 26, 2023, 1:05:00 AM",Kudos,Activity,10436103206
"Dec 26, 2023, 1:05:02 AM",Kudos,Activity,10436311553
"Dec 26, 2023, 1:05:03 AM",Kudos,Activity,10436300044
"Dec 26, 2023, 1:05:14 AM",Kudos,Activity,10436188977
"Dec 26, 2023, 1:05:16 AM",Kudos,Activity,10436355129
"Dec 26, 2023, 1:05:21 AM",Kudos,Activity,10436191070
"Dec 26, 2023, 1:05:24 AM",Kudos,Activity,10436028405
"Dec 26, 2023, 1:05:26 AM",Kudos,Activity,10436239557
"Dec 26, 2023, 1:05:28 AM",Kudos,Activity,10436165320
"Dec 26, 2023, 1:05:31 AM",Kudos,Activity,10436121887
"Dec 26, 2023, 1:05:33 AM",Kudos,Activity,10436042913
"Dec 26, 2023, 1:05:45 AM",Kudos,Activity,10436038785
"Dec 26, 2023, 1:05:48 AM",Kudos,Activity,10436205968
"Dec 26, 2023, 1:05:59 AM",Kudos,Activity,10436011956
"Dec 26, 2023, 1:06:04 AM",Kudos,Activity,10435285836
"Dec 26, 2023, 1:06:06 AM",Kudos,Activity,10435545547
"Dec 26, 2023, 1:06:09 AM",Kudos,Activity,10435350797
"Dec 26, 2023, 1:06:11 AM",Kudos,Activity,10435577821
"Dec 26, 2023, 1:06:15 AM",Kudos,Activity,10434688771
"Dec 26, 2023, 1:06:16 AM",Kudos,Activity,10435456000
"Dec 26, 2023, 1:06:17 AM",Kudos,Activity,10435143478
"Dec 26, 2023, 1:06:25 AM",Kudos,Activity,10434443435
"Dec 26, 2023, 1:06:46 AM",Kudos,Activity,10429340111
"Dec 26, 2023, 1:06:53 AM",Kudos,Activity,10435454653
"Dec 26, 2023, 1:06:55 AM",Kudos,Activity,10434481589
"Dec 26, 2023, 1:07:02 AM",Kudos,Activity,10435838603
"Dec 26, 2023, 1:07:03 AM",Kudos,Activity,10435767730
"Dec 26, 2023, 1:07:07 AM",Kudos,Activity,10435761947
"Dec 26, 2023, 1:07:11 AM",Kudos,Activity,10435336317
"Dec 26, 2023, 1:07:13 AM",Kudos,Activity,10435773239
"Dec 26, 2023, 1:07:30 AM",Kudos,Activity,10435715908
"Dec 26, 2023, 1:07:32 AM",Kudos,Activity,10435476928
"Dec 26, 2023, 1:07:33 AM",Kudos,Activity,10434785595
"Dec 26, 2023, 1:07:39 AM",Kudos,Activity,10435650074
"Dec 26, 2023, 1:07:44 AM",Kudos,Activity,10435735326
"Dec 26, 2023, 1:07:52 AM",Kudos,Activity,10435200645
"Dec 26, 2023, 1:08:19 AM",Kudos,Activity,10435376493
"Dec 26, 2023, 1:08:25 AM",Kudos,Activity,10435785585
"Dec 26, 2023, 1:08:28 AM",Kudos,Activity,10435965420
"Dec 26, 2023, 1:08:37 AM",Kudos,Activity,10434326584
"Dec 26, 2023, 1:08:43 AM",Kudos,Activity,10432735775
"Dec 26, 2023, 1:08:44 AM",Kudos,Activity,10432864794
"Dec 26, 2023, 1:08:47 AM",Kudos,Activity,10432865605
"Dec 26, 2023, 1:08:57 AM",Kudos,Activity,10432804860
"Dec 26, 2023, 2:39:15 AM",Kudos,Activity,10436767801
"Dec 26, 2023, 8:51:05 PM",Kudos,Activity,10441369308
"Dec 26, 2023, 8:52:55 PM",Kudos,Activity,10440711529
"Dec 26, 2023, 11:14:44 PM",Kudos,Activity,10441461105
"Dec 26, 2023, 11:16:53 PM",Kudos,Activity,10441594013
"Dec 26, 2023, 11:16:55 PM",Kudos,Activity,10441519435
"Dec 27, 2023, 1:25:55 AM",Kudos,Activity,10442053545
"Dec 27, 2023, 1:25:57 AM",Kudos,Activity,10442035491
"Dec 27, 2023, 1:26:03 AM",Kudos,Activity,10442340461
"Dec 27, 2023, 1:26:20 AM",Kudos,Activity,10442122777
"Dec 27, 2023, 1:26:21 AM",Kudos,Activity,10442294956
"Dec 27, 2023, 1:26:23 AM",Kudos,Activity,10442058738
"Dec 27, 2023, 7:20:38 PM",Kudos,Activity,10446575258
"Dec 27, 2023, 7:20:45 PM",Kudos,Activity,10446473813
"Dec 27, 2023, 7:20:47 PM",Kudos,Activity,10446334829
"Dec 27, 2023, 7:20:49 PM",Kudos,Activity,10444940383
"Dec 29, 2023, 1:59:43 AM",Kudos,Activity,10453850864
"Dec 29, 2023, 1:59:49 AM",Kudos,Activity,10453849333
"Dec 29, 2023, 1:59:53 AM",Kudos,Activity,10453832689
"Dec 29, 2023, 1:59:57 AM",Kudos,Activity,10453849330
"Dec 29, 2023, 2:00:20 AM",Kudos,Activity,10453661703
"Dec 29, 2023, 2:00:28 AM",Kudos,Activity,10453393281
"Dec 29, 2023, 2:00:32 AM",Kudos,Activity,10453539751
"Dec 29, 2023, 2:00:34 AM",Kudos,Activity,10453325239
"Dec 29, 2023, 2:00:48 AM",Kudos,Activity,10452968192
"Dec 29, 2023, 2:00:50 AM",Kudos,Activity,10451174886
"Dec 29, 2023, 9:44:23 PM",Kudos,Activity,10457162288
"Dec 29, 2023, 9:44:25 PM",Kudos,Activity,10457455799
"Dec 30, 2023, 1:36:33 AM",Kudos,Activity,10459208626
"Dec 30, 2023, 1:36:35 AM",Kudos,Activity,10459249861
"Dec 30, 2023, 2:49:37 AM",Kudos,Activity,10459398165
"Dec 30, 2023, 5:47:22 PM",Kudos,Activity,10463480995
"Dec 31, 2023, 6:33:08 PM",Kudos,Activity,10469770581
"Dec 31, 2023, 10:02:02 PM",Kudos,Activity,10470361992
"Jan 1, 2024, 7:20:37 PM",Kudos,Activity,10471058460
"Jan 1, 2024, 9:34:55 PM",Kudos,Activity,10475473900
"Jan 3, 2024, 12:35:27 AM",Kudos,Activity,10482332272
"Jan 3, 2024, 12:36:09 AM",Kudos,Activity,10465156488
"Jan 4, 2024, 6:39:45 AM",Kudos,Activity,10488812032
"Jan 4, 2024, 6:43:38 AM",Kudos,Activity,10490059792
"Jan 5, 2024, 8:24:56 PM",Kudos,Activity,10500543988
"Jan 5, 2024, 8:25:02 PM",Kudos,Activity,10500698888
"Jan 5, 2024, 8:25:08 PM",Kudos,Activity,10500688020
"Jan 5, 2024, 8:25:16 PM",Kudos,Activity,10499590763
"Jan 5, 2024, 8:25:18 PM",Kudos,Activity,10499463549
"Jan 5, 2024, 8:25:24 PM",Kudos,Activity,10499951248
"Jan 5, 2024, 8:25:38 PM",Kudos,Activity,10500373924
"Jan 5, 2024, 8:25:39 PM",Kudos,Activity,10499599567
"Jan 5, 2024, 8:25:41 PM",Kudos,Activity,10500178462
"Jan 5, 2024, 8:25:41 PM",Kudos,Activity,10499278340
"Jan 5, 2024, 8:25:45 PM",Kudos,Activity,10499866598
"Jan 5, 2024, 8:25:47 PM",Kudos,Activity,10500374346
"Jan 5, 2024, 8:25:48 PM",Kudos,Activity,10499865430
"Jan 5, 2024, 8:25:49 PM",Kudos,Activity,10499278298
"Jan 5, 2024, 8:25:51 PM",Kudos,Activity,10500215713
"Jan 5, 2024, 8:25:53 PM",Kudos,Activity,10500709933
"Jan 5, 2024, 8:25:55 PM",Kudos,Activity,10498513593
"Jan 5, 2024, 8:25:57 PM",Kudos,Activity,10499634660
"Jan 5, 2024, 8:26:00 PM",Kudos,Activity,10496096533
"Jan 5, 2024, 8:26:23 PM",Kudos,Activity,10496326455
"Jan 5, 2024, 8:26:25 PM",Kudos,Activity,10498249545
"Jan 5, 2024, 8:26:27 PM",Kudos,Activity,10497248842
"Jan 5, 2024, 8:26:32 PM",Kudos,Activity,10499547694
"Jan 5, 2024, 8:26:33 PM",Kudos,Activity,10500093608
"Jan 5, 2024, 8:26:35 PM",Kudos,Activity,10499872066
"Jan 5, 2024, 8:26:36 PM",Kudos,Activity,10500300941
"Jan 5, 2024, 8:26:38 PM",Kudos,Activity,10500570735
"Jan 5, 2024, 9:59:37 PM",Kudos,Activity,10500914037
"Jan 5, 2024, 9:59:39 PM",Kudos,Activity,10500988560
"Jan 5, 2024, 10:42:16 PM",Kudos,Activity,10501190139
"Jan 5, 2024, 10:42:23 PM",Kudos,Activity,10501258321
"Jan 5, 2024, 10:42:25 PM",Kudos,Activity,10501193842
"Jan 5, 2024, 10:42:26 PM",Kudos,Activity,10501190061
"Jan 5, 2024, 10:42:28 PM",Kudos,Activity,10501253216
"Jan 6, 2024, 1:23:30 AM",Kudos,Activity,10501553899
"Jan 6, 2024, 1:23:31 AM",Kudos,Activity,10501709089
"Jan 6, 2024, 1:23:42 AM",Kudos,Activity,10501339808
"Jan 6, 2024, 1:23:44 AM",Kudos,Activity,10501361717
"Jan 6, 2024, 1:23:47 AM",Kudos,Activity,10501907409
"Jan 6, 2024, 1:23:54 AM",Kudos,Activity,10501403393
"Jan 6, 2024, 1:24:03 AM",Kudos,Activity,10501492163
"Jan 6, 2024, 1:24:14 AM",Kudos,Activity,10501371439
"Jan 6, 2024, 1:24:20 AM",Kudos,Activity,10501382474
"Jan 6, 2024, 1:24:21 AM",Kudos,Activity,10501794169
"Jan 6, 2024, 1:24:32 AM",Kudos,Activity,10501898631
"Jan 6, 2024, 1:24:35 AM",Kudos,Activity,10501506354
"Jan 6, 2024, 1:24:37 AM",Kudos,Activity,10501460250
"Jan 6, 2024, 1:24:42 AM",Kudos,Activity,10501897370
"Jan 6, 2024, 1:25:01 AM",Kudos,Activity,10501156689
"Jan 6, 2024, 1:25:11 AM",Kudos,Activity,10501133609
"Jan 6, 2024, 1:25:17 AM",Kudos,Activity,10501039059
"Jan 6, 2024, 1:39:03 AM",Kudos,Activity,10501943282
"Jan 6, 2024, 11:01:28 PM",Kudos,Activity,10507805661
"Jan 6, 2024, 11:01:29 PM",Kudos,Activity,10507342664
"Jan 6, 2024, 11:01:32 PM",Kudos,Activity,10507709191
"Jan 6, 2024, 11:01:35 PM",Kudos,Activity,10507151941
"Jan 6, 2024, 11:01:37 PM",Kudos,Activity,10507167384
"Jan 6, 2024, 11:01:40 PM",Kudos,Activity,10507141001
"Jan 7, 2024, 4:21:58 AM",Kudos,Activity,10508563110
"Jan 7, 2024, 4:22:00 AM",Kudos,Activity,10508582928
"Jan 8, 2024, 4:58:02 AM",Kudos,Activity,10515493439
"Jan 8, 2024, 4:58:06 AM",Kudos,Activity,10515655117
"Jan 8, 2024, 4:58:09 AM",Kudos,Activity,10515679917
"Jan 8, 2024, 4:58:10 AM",Kudos,Activity,10515686366
"Jan 8, 2024, 4:58:22 AM",Kudos,Activity,10515489877
"Jan 8, 2024, 4:58:25 AM",Kudos,Activity,10515678634
"Jan 8, 2024, 4:58:26 AM",Kudos,Activity,10515597941
"Jan 8, 2024, 4:58:28 AM",Kudos,Activity,10515595853
"Jan 8, 2024, 4:58:29 AM",Kudos,Activity,10515467402
"Jan 8, 2024, 6:48:05 PM",Kudos,Activity,10519413229
"Jan 8, 2024, 6:48:05 PM",Kudos,Activity,10519055814
"Jan 8, 2024, 6:48:20 PM",Kudos,Activity,10518779470
"Jan 8, 2024, 6:48:23 PM",Kudos,Activity,10513970991
"Jan 8, 2024, 6:48:26 PM",Kudos,Activity,10508796540
"Jan 9, 2024, 10:23:55 PM",Kudos,Activity,10525601795
"Jan 10, 2024, 12:13:39 AM",Kudos,Activity,10527806712
"Jan 10, 2024, 4:05:23 AM",Kudos,Activity,10528403733
"Jan 11, 2024, 12:20:53 AM",Kudos,Activity,10534384130
"Jan 11, 2024, 12:20:56 AM",Kudos,Activity,10534310184
"Jan 11, 2024, 12:20:59 AM",Kudos,Activity,10534348747
"Jan 11, 2024, 12:21:11 AM",Kudos,Activity,10533411956
"Jan 11, 2024, 9:32:53 PM",Kudos,Activity,10539949878
"Jan 11, 2024, 9:32:55 PM",Kudos,Activity,10539919957
"Jan 12, 2024, 12:19:28 AM",Kudos,Activity,10540729221
"Jan 12, 2024, 12:19:36 AM",Kudos,Activity,10539705741
"Jan 12, 2024, 2:55:02 PM",Kudos,Activity,10541988305
"Jan 12, 2024, 2:55:10 PM",Kudos,Activity,10541566376
"Jan 12, 2024, 2:55:11 PM",Kudos,Activity,10540832580
"Jan 12, 2024, 2:55:14 PM",Kudos,Activity,10543095436
"Jan 12, 2024, 2:55:16 PM",Kudos,Activity,10541846909
"Jan 12, 2024, 2:55:17 PM",Kudos,Activity,10543832733
"Jan 12, 2024, 2:55:19 PM",Kudos,Activity,10541481604
"Jan 12, 2024, 2:55:22 PM",Kudos,Activity,10541536865
"Jan 12, 2024, 2:55:32 PM",Kudos,Activity,10541275995
"Jan 12, 2024, 2:55:37 PM",Kudos,Activity,10541199682
"Jan 12, 2024, 2:55:38 PM",Kudos,Activity,10543501668
"Jan 12, 2024, 2:55:45 PM",Kudos,Activity,10541543522
"Jan 12, 2024, 2:55:48 PM",Kudos,Activity,10541209299
"Jan 12, 2024, 2:55:58 PM",Kudos,Activity,10541199495
"Jan 12, 2024, 2:56:32 PM",Kudos,Activity,10541387541
"Jan 12, 2024, 2:56:52 PM",Kudos,Activity,10540869926
"Jan 12, 2024, 2:57:18 PM",Kudos,Activity,10542537633
"Jan 12, 2024, 2:57:19 PM",Kudos,Activity,10542768066
"Jan 12, 2024, 6:18:03 PM",Kudos,Activity,10544527877
"Jan 12, 2024, 6:18:06 PM",Kudos,Activity,10544803136
"Jan 12, 2024, 6:19:08 PM",Kudos,Activity,10544931427
"Jan 12, 2024, 8:25:00 PM",Kudos,Activity,10545421351
"Jan 12, 2024, 11:13:30 PM",Kudos,Activity,10545765157
"Jan 12, 2024, 11:13:34 PM",Kudos,Activity,10546038871
"Jan 12, 2024, 11:15:28 PM",Kudos,Activity,10545788528
"Jan 12, 2024, 11:15:31 PM",Kudos,Activity,10545666582
"Jan 12, 2024, 11:15:39 PM",Kudos,Activity,10545854558
"Jan 13, 2024, 4:46:26 AM",Kudos,Activity,10546866606
"Jan 13, 2024, 4:30:40 PM",Kudos,Activity,10550870736
"Jan 13, 2024, 4:30:42 PM",Kudos,Activity,10551229092
"Jan 13, 2024, 4:30:53 PM",Kudos,Activity,10550934288
"Jan 13, 2024, 4:30:56 PM",Kudos,Activity,10551144855
"Jan 13, 2024, 5:49:29 PM",Kudos,Activity,10551623174
"Jan 13, 2024, 5:49:31 PM",Kudos,Activity,10551628774
"Jan 13, 2024, 5:49:32 PM",Kudos,Activity,10551669054
"Jan 13, 2024, 5:49:34 PM",Kudos,Activity,10551637386
"Jan 13, 2024, 5:49:36 PM",Kudos,Activity,10551566685
"Jan 13, 2024, 5:49:40 PM",Kudos,Activity,10551763840
"Jan 13, 2024, 5:49:45 PM",Kudos,Activity,10551635737
"Jan 13, 2024, 11:23:04 PM",Kudos,Activity,10552743095
"Jan 13, 2024, 11:23:14 PM",Kudos,Activity,10552790235
"Jan 13, 2024, 11:23:16 PM",Kudos,Activity,10552293094
"Jan 13, 2024, 11:23:17 PM",Kudos,Activity,10552157734
"Jan 13, 2024, 11:23:23 PM",Kudos,Activity,10551942631
"Jan 13, 2024, 11:23:28 PM",Kudos,Activity,10552461041
"Jan 13, 2024, 11:23:35 PM",Kudos,Activity,10552865571
"Jan 13, 2024, 11:23:37 PM",Kudos,Activity,10551889160
"Jan 13, 2024, 11:23:39 PM",Kudos,Activity,10551975107
"Jan 13, 2024, 11:23:41 PM",Kudos,Activity,10552953505
"Jan 13, 2024, 11:23:43 PM",Kudos,Activity,10552572223
"Jan 13, 2024, 11:23:45 PM",Kudos,Activity,10552962095
"Jan 13, 2024, 11:23:58 PM",Kudos,Activity,10552903732
"Jan 13, 2024, 11:24:02 PM",Kudos,Activity,10552222209
"Jan 13, 2024, 11:24:11 PM",Kudos,Activity,10552932049
"Jan 13, 2024, 11:24:17 PM",Kudos,Activity,10552394270
"Jan 13, 2024, 11:24:20 PM",Kudos,Activity,10553097002
"Jan 13, 2024, 11:24:22 PM",Kudos,Activity,10552510665
"Jan 13, 2024, 11:24:35 PM",Kudos,Activity,10551869144
"Jan 13, 2024, 11:24:46 PM",Kudos,Activity,10552219545
"Jan 13, 2024, 11:24:51 PM",Kudos,Activity,10553098932
"Jan 13, 2024, 11:24:55 PM",Kudos,Activity,10552291801
"Jan 13, 2024, 11:25:07 PM",Kudos,Activity,10553062358
"Jan 13, 2024, 11:25:23 PM",Kudos,Activity,10551634871
"Jan 13, 2024, 11:25:26 PM",Kudos,Activity,10551556334
"Jan 13, 2024, 11:25:33 PM",Kudos,Activity,10551513462
"Jan 13, 2024, 11:25:35 PM",Kudos,Activity,10551387330
"Jan 13, 2024, 11:25:58 PM",Kudos,Activity,10551494042
"Jan 13, 2024, 11:26:02 PM",Kudos,Activity,10551545885
"Jan 13, 2024, 11:26:14 PM",Kudos,Activity,10551003429
"Jan 13, 2024, 11:26:27 PM",Kudos,Activity,10551213129
"Jan 13, 2024, 11:26:28 PM",Kudos,Activity,10551223898
"Jan 13, 2024, 11:26:30 PM",Kudos,Activity,10551002532
"Jan 13, 2024, 11:26:31 PM",Kudos,Activity,10550535615
"Jan 13, 2024, 11:26:39 PM",Kudos,Activity,10549946855
"Jan 13, 2024, 11:26:48 PM",Kudos,Activity,10550125473
"Jan 13, 2024, 11:26:52 PM",Kudos,Activity,10550593477
"Jan 13, 2024, 11:27:03 PM",Kudos,Activity,10548790975
"Jan 13, 2024, 11:27:21 PM",Kudos,Activity,10547391840
"Jan 13, 2024, 11:27:25 PM",Kudos,Activity,10546790918
"Jan 13, 2024, 11:27:40 PM",Kudos,Activity,10547070604
"Jan 13, 2024, 11:38:20 PM",Kudos,Activity,10553316469
"Jan 14, 2024, 3:00:58 AM",Kudos,Activity,10553879525
"Jan 14, 2024, 3:01:02 AM",Kudos,Activity,10553643463
"Jan 14, 2024, 3:01:05 AM",Kudos,Activity,10553655048
"Jan 14, 2024, 3:01:43 AM",Kudos,Activity,10553611406
"Jan 14, 2024, 3:01:45 AM",Kudos,Activity,10553545794
"Jan 14, 2024, 3:01:57 AM",Kudos,Activity,10553768175
"Jan 14, 2024, 3:10:49 AM",Kudos,Activity,10553480947
"Jan 14, 2024, 3:10:51 AM",Kudos,Activity,10553800070
"Jan 14, 2024, 3:10:53 AM",Kudos,Activity,10553683286
"Jan 14, 2024, 3:10:58 AM",Kudos,Activity,10553345975
"Jan 14, 2024, 3:11:08 AM",Kudos,Activity,10553317208
"Jan 14, 2024, 2:32:46 PM",Kudos,Activity,10557224738
"Jan 14, 2024, 2:39:44 PM",Kudos,Activity,10549665056
"Jan 14, 2024, 2:39:49 PM",Kudos,Activity,10553980546
"Jan 14, 2024, 2:39:55 PM",Kudos,Activity,10553991559
"Jan 14, 2024, 2:45:03 PM",Kudos,Activity,10557327204
"Jan 14, 2024, 2:45:12 PM",Kudos,Activity,10554463301
"Jan 14, 2024, 2:45:14 PM",Kudos,Activity,10557124715
"Jan 14, 2024, 2:45:20 PM",Kudos,Activity,10554463533
"Jan 14, 2024, 2:45:22 PM",Kudos,Activity,10554055051
"Jan 14, 2024, 2:45:30 PM",Kudos,Activity,10554383990
"Jan 14, 2024, 2:45:34 PM",Kudos,Activity,10554055547
"Jan 14, 2024, 2:45:44 PM",Kudos,Activity,10553979563
"Jan 14, 2024, 2:45:45 PM",Kudos,Activity,10557240432
"Jan 14, 2024, 2:45:47 PM",Kudos,Activity,10554384627
"Jan 14, 2024, 2:45:50 PM",Kudos,Activity,10555927953
"Jan 14, 2024, 7:44:19 PM",Kudos,Activity,10559288308
"Jan 14, 2024, 7:44:22 PM",Kudos,Activity,10557798263
"Jan 14, 2024, 7:44:24 PM",Kudos,Activity,10559302031
"Jan 14, 2024, 7:44:39 PM",Kudos,Activity,10558998946
"Jan 14, 2024, 7:45:51 PM",Kudos,Activity,10558517848
"Jan 14, 2024, 7:45:52 PM",Kudos,Activity,10558511418
"Jan 14, 2024, 8:26:12 PM",Kudos,Activity,10559695501
"Jan 14, 2024, 8:26:24 PM",Kudos,Activity,10559541980
"Jan 14, 2024, 8:28:12 PM",Kudos,Activity,10559698081
"Jan 14, 2024, 8:28:24 PM",Kudos,Activity,10558982596
"Jan 14, 2024, 8:28:33 PM",Kudos,Activity,10559000575
"Jan 14, 2024, 8:28:35 PM",Kudos,Activity,10559005185
"Jan 14, 2024, 8:28:37 PM",Kudos,Activity,10558989314
"Jan 14, 2024, 8:28:46 PM",Kudos,Activity,10558982947
"Jan 14, 2024, 8:28:48 PM",Kudos,Activity,10559039348
"Jan 14, 2024, 8:29:12 PM",Kudos,Activity,10558648941
"Jan 14, 2024, 8:29:20 PM",Kudos,Activity,10559366031
"Jan 14, 2024, 8:29:22 PM",Kudos,Activity,10558688671
"Jan 14, 2024, 8:29:25 PM",Kudos,Activity,10558046347
"Jan 14, 2024, 8:29:31 PM",Kudos,Activity,10558901686
"Jan 14, 2024, 8:29:34 PM",Kudos,Activity,10558552916
"Jan 14, 2024, 8:30:21 PM",Kudos,Activity,10558993623
"Jan 14, 2024, 8:30:28 PM",Kudos,Activity,10559273213
"Jan 14, 2024, 8:31:17 PM",Kudos,Activity,10558504596
"Jan 14, 2024, 8:31:20 PM",Kudos,Activity,10558764736
"Jan 14, 2024, 8:31:21 PM",Kudos,Activity,10558170949
"Jan 14, 2024, 8:31:24 PM",Kudos,Activity,10558810717
"Jan 14, 2024, 8:31:25 PM",Kudos,Activity,10558048384
"Jan 14, 2024, 8:31:27 PM",Kudos,Activity,10558524758
"Jan 14, 2024, 9:52:07 PM",Kudos,Activity,10560002021
"Jan 14, 2024, 9:53:07 PM",Kudos,Activity,10560051464
"Jan 14, 2024, 9:53:36 PM",Kudos,Activity,10560063068
"Jan 14, 2024, 9:54:13 PM",Kudos,Activity,10544073562
"Jan 14, 2024, 10:10:25 PM",Kudos,Activity,10560108115
"Jan 14, 2024, 10:11:14 PM",Kudos,Activity,10560128204
"Jan 14, 2024, 10:11:26 PM",Kudos,Activity,10559981089
"Jan 14, 2024, 10:11:33 PM",Kudos,Activity,10560064865
"Jan 14, 2024, 10:11:36 PM",Kudos,Activity,10559978868
"Jan 14, 2024, 10:11:40 PM",Kudos,Activity,10559733596
"Jan 14, 2024, 10:11:44 PM",Kudos,Activity,10559892283
"Jan 14, 2024, 10:11:49 PM",Kudos,Activity,10559840059
"Jan 14, 2024, 10:11:51 PM",Kudos,Activity,10559764205
"Jan 14, 2024, 10:11:54 PM",Kudos,Activity,10559900917
"Jan 14, 2024, 10:12:03 PM",Kudos,Activity,10559849300
"Jan 14, 2024, 10:12:11 PM",Kudos,Activity,10559808852
"Jan 14, 2024, 10:12:12 PM",Kudos,Activity,10559810982
"Jan 14, 2024, 10:12:15 PM",Kudos,Activity,10559991246
"Jan 14, 2024, 10:12:18 PM",Kudos,Activity,10559908313
"Jan 14, 2024, 11:11:02 PM",Kudos,Activity,10560271506
"Jan 14, 2024, 11:11:09 PM",Kudos,Activity,10559905232
"Jan 15, 2024, 4:29:35 PM",Kudos,Activity,10563680653
"Jan 15, 2024, 4:30:02 PM",Kudos,Activity,10563674874
"Jan 15, 2024, 4:30:06 PM",Kudos,Activity,10563190633
"Jan 15, 2024, 4:30:19 PM",Kudos,Activity,10560912054
"Jan 15, 2024, 4:30:38 PM",Kudos,Activity,10563544003
"Jan 15, 2024, 4:30:47 PM",Kudos,Activity,10561013374
"Jan 15, 2024, 4:30:49 PM",Kudos,Activity,10563590422
"Jan 15, 2024, 4:30:50 PM",Kudos,Activity,10560430816
"Jan 15, 2024, 4:30:57 PM",Kudos,Activity,10563239220
"Jan 15, 2024, 4:31:00 PM",Kudos,Activity,10560862579
"Jan 15, 2024, 4:31:04 PM",Kudos,Activity,10559081796
"Jan 15, 2024, 4:31:07 PM",Kudos,Activity,10563235665
"Jan 15, 2024, 4:31:12 PM",Kudos,Activity,10561145449
"Jan 15, 2024, 6:20:45 PM",Kudos,Activity,10564289914
"Jan 15, 2024, 9:57:07 PM",Kudos,Activity,10565334811
"Jan 15, 2024, 9:57:07 PM",Kudos,Activity,10565344782
"Jan 16, 2024, 2:03:58 AM",Kudos,Activity,10565497802
"Jan 16, 2024, 2:04:04 AM",Kudos,Activity,10566684445
"Jan 16, 2024, 2:04:06 AM",Kudos,Activity,10566784590
"Jan 16, 2024, 2:04:07 AM",Kudos,Activity,10565525918
"Jan 16, 2024, 2:04:07 AM",Kudos,Activity,10566077546
"Jan 16, 2024, 2:04:11 AM",Kudos,Activity,10565526427
"Jan 16, 2024, 2:04:12 AM",Kudos,Activity,10565478788
"Jan 16, 2024, 2:04:16 AM",Kudos,Activity,10565490041
"Jan 16, 2024, 2:04:18 AM",Kudos,Activity,10565922874
"Jan 16, 2024, 2:04:31 AM",Kudos,Activity,10566249686
"Jan 16, 2024, 2:04:34 AM",Kudos,Activity,10565899300
"Jan 16, 2024, 2:04:44 AM",Kudos,Activity,10565895990
"Jan 16, 2024, 2:04:48 AM",Kudos,Activity,10566249446
"Jan 16, 2024, 2:05:08 AM",Kudos,Activity,10554456038
"Jan 16, 2024, 2:05:13 AM",Kudos,Activity,10565975017
"Jan 16, 2024, 2:05:14 AM",Kudos,Activity,10566407043
"Jan 16, 2024, 2:05:14 AM",Kudos,Activity,10566141833
"Jan 16, 2024, 2:05:15 AM",Kudos,Activity,10565948553
"Jan 16, 2024, 2:05:16 AM",Kudos,Activity,10565729176
"Jan 16, 2024, 9:20:19 PM",Kudos,Activity,10569226527
"Jan 17, 2024, 5:00:12 PM",Kudos,Activity,10576681392
"Jan 17, 2024, 5:00:27 PM",Kudos,Activity,10576826902
"Jan 17, 2024, 5:00:40 PM",Kudos,Activity,10576456739
"Jan 17, 2024, 5:00:42 PM",Kudos,Activity,10576601919
"Jan 17, 2024, 5:00:46 PM",Kudos,Activity,10576838847
"Jan 17, 2024, 5:00:58 PM",Kudos,Activity,10576673650
"Jan 17, 2024, 5:01:00 PM",Kudos,Activity,10576915191
"Jan 17, 2024, 5:01:02 PM",Kudos,Activity,10576673779
"Jan 17, 2024, 7:40:31 PM",Kudos,Activity,10577752947
"Jan 17, 2024, 7:40:37 PM",Kudos,Activity,10576457944
"Jan 17, 2024, 9:34:00 PM",Kudos,Activity,10578583531
"Jan 17, 2024, 9:34:01 PM",Kudos,Activity,10578584186
"Jan 17, 2024, 9:35:01 PM",Kudos,Activity,10578583212
"Jan 17, 2024, 9:35:03 PM",Kudos,Activity,10578581650
"Jan 17, 2024, 9:35:05 PM",Kudos,Activity,10578585240
"Jan 17, 2024, 9:35:07 PM",Kudos,Activity,10578284645
"Jan 17, 2024, 9:35:08 PM",Kudos,Activity,10578504284
"Jan 19, 2024, 12:51:41 AM",Kudos,Activity,10584778975
"Jan 19, 2024, 12:51:44 AM",Kudos,Activity,10584852246
"Jan 19, 2024, 12:51:55 AM",Kudos,Activity,10584826716
"Jan 19, 2024, 12:51:56 AM",Kudos,Activity,10584789059
"Jan 19, 2024, 12:51:57 AM",Kudos,Activity,10584771763
"Jan 19, 2024, 12:51:58 AM",Kudos,Activity,10585599692
